Dataset name,First split,Num graphs,Graph ID,Directed,Num nodes,Num edges,Average degree,Average clustering,Density,Num CC,BCC num nodes,BCC num edges,BCC average path length,BCC diameter,BCC radius,BCC node connectivity,BCC edge connectivity,BCC num greedy modularity communities,Modularity greedy modularity communities,Coverage greedy modularity communities,Execution time,Type split
ogbg-moltox21,no-split,7831,27,False,11,11,2.0,0.0,0.2,1,11,11,2.618181818181818,5,3,1,1,3,0.39256198347107435,0.7272727272727273,0.0029535293579101562,ordered graphs since 0
ogbg-moltox21,no-split,7831,28,False,8,7,1.75,0.0,0.25,1,8,7,2.357142857142857,4,2,1,1,2,0.35714285714285715,0.8571428571428571,0.0019049644470214844,ordered graphs since 0
ogbg-moltox21,no-split,7831,29,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,2.4444444444444446,4,2,1,1,2,0.3671875,0.875,0.0021636486053466797,ordered graphs since 0
ogbg-moltox21,no-split,7831,30,False,7,6,1.7142857142857142,0.0,0.2857142857142857,1,7,6,2.2857142857142856,4,2,1,1,2,0.3194444444444445,0.8333333333333334,0.0015947818756103516,ordered graphs since 0
ogbg-moltox21,no-split,7831,31,False,6,5,1.6666666666666667,0.0,0.3333333333333333,1,6,5,2.1333333333333333,4,2,1,1,2,0.30000000000000004,0.8,0.0013184547424316406,ordered graphs since 0
ogbg-moltox21,no-split,7831,32,False,10,11,2.2,0.0,0.24444444444444444,1,10,11,2.4,5,3,1,1,3,0.2851239669421487,0.6363636363636364,0.002699136734008789,ordered graphs since 0
ogbg-moltox21,no-split,7831,33,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,2.6363636363636362,5,4,1,1,3,0.4166666666666667,0.75,0.003353595733642578,ordered graphs since 0
ogbg-moltox21,no-split,7831,34,False,12,13,2.1666666666666665,0.0,0.19696969696969696,1,12,13,3.0,7,4,1,1,2,0.42307692307692313,0.9230769230769231,0.0035834312438964844,ordered graphs since 0
ogbg-moltox21,no-split,7831,35,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.358974358974359,8,4,1,1,4,0.43491124260355035,0.6923076923076923,0.003840208053588867,ordered graphs since 0
ogbg-moltox21,no-split,7831,36,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.106060606060606,7,4,1,1,4,0.40625,0.6666666666666666,0.0034694671630859375,ordered graphs since 0
ogbg-moltox21,no-split,7831,37,False,12,11,1.8333333333333333,0.0,0.16666666666666666,1,12,11,3.9545454545454546,10,5,1,1,3,0.4669421487603306,0.8181818181818182,0.00348663330078125,ordered graphs since 0
ogbg-moltox21,no-split,7831,38,False,12,11,1.8333333333333333,0.0,0.16666666666666666,1,12,11,3.9545454545454546,10,5,1,1,3,0.4669421487603306,0.8181818181818182,0.003463268280029297,ordered graphs since 0
ogbg-moltox21,no-split,7831,39,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.076923076923077,6,3,1,1,4,0.42899408284023677,0.6923076923076923,0.0037841796875,ordered graphs since 0
ogbg-moltox21,no-split,7831,40,False,9,9,2.0,0.0,0.25,1,9,9,2.4444444444444446,5,3,1,1,3,0.30864197530864196,0.6666666666666666,0.00225067138671875,ordered graphs since 0
ogbg-moltox21,no-split,7831,41,False,30,30,2.0,0.0,0.06896551724137931,1,30,30,7.9126436781609195,20,10,1,1,5,0.6611111111111111,0.8666666666666667,0.015169858932495117,ordered graphs since 0
ogbg-moltox21,no-split,7831,42,False,25,24,1.92,0.0,0.08,1,25,24,8.06,21,11,1,1,5,0.6189236111111112,0.8333333333333334,0.01132512092590332,ordered graphs since 0
ogbg-moltox21,no-split,7831,43,False,19,19,2.0,0.0,0.1111111111111111,1,19,19,5.87719298245614,15,8,1,1,4,0.5637119113573407,0.8421052631578947,0.007219076156616211,ordered graphs since 0
ogbg-moltox21,no-split,7831,44,False,35,37,2.1142857142857143,0.0,0.06218487394957983,1,35,37,6.991596638655462,18,9,1,1,6,0.6848064280496713,0.8648648648648649,0.01943516731262207,ordered graphs since 0
ogbg-moltox21,no-split,7831,45,False,28,29,2.0714285714285716,0.0,0.07671957671957672,1,28,29,5.698412698412699,13,7,1,1,5,0.6278240190249703,0.8620689655172413,0.013468027114868164,ordered graphs since 0
ogbg-moltox21,no-split,7831,46,False,14,14,2.0,0.0,0.15384615384615385,1,14,14,3.4725274725274726,8,4,1,1,3,0.45663265306122447,0.8571428571428571,0.004439353942871094,ordered graphs since 0
ogbg-moltox21,no-split,7831,47,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,3.3333333333333335,8,4,1,1,3,0.3984375,0.75,0.0023152828216552734,ordered graphs since 0
ogbg-moltox21,no-split,7831,48,False,20,22,2.2,0.0,0.11578947368421053,1,20,22,4.489473684210527,11,6,1,1,4,0.5072314049586777,0.7727272727272727,0.007779836654663086,ordered graphs since 0
ogbg-moltox21,no-split,7831,49,False,24,27,2.25,0.0,0.09782608695652174,1,24,27,4.659420289855072,12,6,1,1,5,0.546639231824417,0.7777777777777778,0.01056218147277832,ordered graphs since 0
ogbg-moltox21,no-split,7831,50,False,8,7,1.75,0.0,0.25,1,8,7,2.642857142857143,5,3,1,1,3,0.37755102040816324,0.7142857142857143,0.0018782615661621094,ordered graphs since 0
ogbg-moltox21,no-split,7831,51,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,3.3333333333333335,8,4,1,1,3,0.3984375,0.75,0.0022869110107421875,ordered graphs since 0
ogbg-moltox21,no-split,7831,52,False,44,47,2.1363636363636362,0.0,0.049682875264270614,1,44,47,9.035940803382664,27,14,1,1,6,0.696468990493436,0.8936170212765957,0.030827045440673828,ordered graphs since 0
ogbg-moltox21,no-split,7831,53,False,29,32,2.206896551724138,0.0,0.07881773399014778,1,29,32,5.140394088669951,12,6,1,1,5,0.58984375,0.84375,0.013783931732177734,ordered graphs since 0
ogbg-moltox21,no-split,7831,54,False,44,48,2.1818181818181817,0.0,0.0507399577167019,1,44,48,9.08985200845666,25,13,1,1,7,0.6749131944444444,0.8541666666666666,0.030066490173339844,ordered graphs since 0
ogbg-moltox21,no-split,7831,55,False,24,27,2.25,0.0,0.09782608695652174,1,24,27,4.409420289855072,10,5,1,1,5,0.5617283950617284,0.7777777777777778,0.010390520095825195,ordered graphs since 0
ogbg-moltox21,no-split,7831,56,False,22,22,2.0,0.0,0.09523809523809523,1,22,22,5.264069264069264,12,6,1,1,5,0.5661157024793388,0.7727272727272727,0.00887918472290039,ordered graphs since 0
ogbg-moltox21,no-split,7831,57,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.688888888888889,6,3,1,1,3,0.33999999999999997,0.7,0.0026082992553710938,ordered graphs since 0
ogbg-moltox21,no-split,7831,58,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.466666666666667,5,3,1,1,4,0.34,0.6,0.0026438236236572266,ordered graphs since 0
ogbg-moltox21,no-split,7831,59,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.422222222222222,4,3,1,1,3,0.36,0.7,0.002557516098022461,ordered graphs since 0
ogbg-moltox21,no-split,7831,60,False,9,9,2.0,0.0,0.25,1,9,9,2.3333333333333335,5,3,1,1,3,0.30864197530864196,0.6666666666666666,0.00225830078125,ordered graphs since 0
ogbg-moltox21,no-split,7831,61,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.5128205128205128,8,4,1,1,3,0.4644970414201184,0.8461538461538461,0.0038156509399414062,ordered graphs since 0
ogbg-moltox21,no-split,7831,62,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.6666666666666665,6,3,1,1,3,0.355,0.7,0.0026204586029052734,ordered graphs since 0
ogbg-moltox21,no-split,7831,63,False,9,6,1.3333333333333333,0.0,0.16666666666666666,3,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0008273124694824219,ordered graphs since 0
ogbg-moltox21,no-split,7831,64,False,11,11,2.0,0.0,0.2,1,11,11,2.690909090909091,5,3,1,1,3,0.37603305785123964,0.7272727272727273,0.002939939498901367,ordered graphs since 0
ogbg-moltox21,no-split,7831,65,False,11,12,2.1818181818181817,0.0,0.21818181818181817,1,11,12,2.618181818181818,6,3,1,1,3,0.3298611111111111,0.6666666666666666,0.0031147003173828125,ordered graphs since 0
ogbg-moltox21,no-split,7831,66,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,2.787878787878788,5,3,1,1,4,0.40625,0.6666666666666666,0.0033004283905029297,ordered graphs since 0
ogbg-moltox21,no-split,7831,67,False,20,19,1.9,0.0,0.1,1,20,19,6.505263157894737,17,9,1,1,5,0.5803324099722992,0.7894736842105263,0.007670879364013672,ordered graphs since 0
ogbg-moltox21,no-split,7831,68,False,14,13,1.8571428571428572,0.0,0.14285714285714285,1,14,13,4.582417582417582,11,6,1,1,4,0.5059171597633136,0.7692307692307693,0.004318714141845703,ordered graphs since 0
ogbg-moltox21,no-split,7831,69,False,14,14,2.0,0.0,0.15384615384615385,1,14,14,3.1758241758241756,6,3,1,1,4,0.4540816326530612,0.7142857142857143,0.004182100296020508,ordered graphs since 0
ogbg-moltox21,no-split,7831,70,False,24,23,1.9166666666666667,0.0,0.08333333333333333,1,24,23,5.405797101449275,12,6,1,1,4,0.6068052930056711,0.8695652173913043,0.009718656539916992,ordered graphs since 0
ogbg-moltox21,no-split,7831,71,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.230769230769231,8,4,1,1,3,0.4201183431952663,0.7692307692307693,0.003949403762817383,ordered graphs since 0
ogbg-moltox21,no-split,7831,72,False,6,4,1.3333333333333333,0.0,0.26666666666666666,2,5,4,1.6,2,1,1,1,1,0.0,1.0,0.0010538101196289062,ordered graphs since 0
ogbg-moltox21,no-split,7831,73,False,11,11,2.0,0.0,0.2,1,11,11,2.727272727272727,6,3,1,1,4,0.37603305785123975,0.6363636363636364,0.002986907958984375,ordered graphs since 0
ogbg-moltox21,no-split,7831,74,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.769230769230769,9,5,1,1,3,0.4733333333333334,0.8666666666666667,0.004307746887207031,ordered graphs since 0
ogbg-moltox21,no-split,7831,75,False,15,17,2.2666666666666666,0.0,0.1619047619047619,1,15,17,3.1809523809523808,8,4,1,1,4,0.3892733564013841,0.6470588235294118,0.0050165653228759766,ordered graphs since 0
ogbg-moltox21,no-split,7831,76,False,19,21,2.210526315789474,0.0,0.12280701754385964,1,19,21,3.871345029239766,9,5,1,1,4,0.5408163265306122,0.8095238095238095,0.006925344467163086,ordered graphs since 0
ogbg-moltox21,no-split,7831,77,False,17,18,2.1176470588235294,0.0,0.1323529411764706,1,17,18,3.5588235294117645,8,4,1,1,4,0.470679012345679,0.7222222222222222,0.005817890167236328,ordered graphs since 0
ogbg-moltox21,no-split,7831,78,False,20,23,2.3,0.0,0.12105263157894737,1,20,23,3.5789473684210527,8,4,1,1,3,0.48676748582230617,0.8260869565217391,0.007603645324707031,ordered graphs since 0
ogbg-moltox21,no-split,7831,79,False,11,11,2.0,0.0,0.2,1,11,11,2.8363636363636364,6,3,1,1,3,0.38429752066115697,0.7272727272727273,0.003047943115234375,ordered graphs since 0
ogbg-moltox21,no-split,7831,80,False,19,21,2.210526315789474,0.0,0.12280701754385964,1,19,21,3.9707602339181287,10,5,1,1,3,0.47619047619047616,0.8095238095238095,0.007243156433105469,ordered graphs since 0
ogbg-moltox21,no-split,7831,81,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.076923076923077,6,3,1,1,4,0.42603550295857995,0.6923076923076923,0.003763914108276367,ordered graphs since 0
ogbg-moltox21,no-split,7831,82,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.1538461538461537,7,4,1,1,4,0.42603550295857995,0.6923076923076923,0.0037124156951904297,ordered graphs since 0
ogbg-moltox21,no-split,7831,83,False,20,21,2.1,0.0,0.11052631578947368,1,20,21,4.468421052631579,10,5,1,1,5,0.4954648526077098,0.7142857142857143,0.0075571537017822266,ordered graphs since 0
ogbg-moltox21,no-split,7831,84,False,8,7,1.75,0.0,0.25,1,8,7,2.8214285714285716,6,3,1,1,3,0.35714285714285715,0.7142857142857143,0.0019347667694091797,ordered graphs since 0
ogbg-moltox21,no-split,7831,85,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.533333333333333,5,3,1,1,3,0.355,0.7,0.0025992393493652344,ordered graphs since 0
ogbg-moltox21,no-split,7831,86,False,9,9,2.0,0.0,0.25,1,9,9,2.4444444444444446,5,3,1,1,3,0.31481481481481477,0.6666666666666666,0.002245664596557617,ordered graphs since 0
ogbg-moltox21,no-split,7831,87,False,13,14,2.1538461538461537,0.0,0.1794871794871795,1,13,14,3.051282051282051,8,4,1,1,3,0.3801020408163265,0.7142857142857143,0.003949642181396484,ordered graphs since 0
ogbg-moltox21,no-split,7831,88,False,27,31,2.2962962962962963,0.0,0.08831908831908832,1,27,31,4.524216524216524,11,6,1,1,4,0.5629552549427679,0.8387096774193549,0.012617349624633789,ordered graphs since 0
ogbg-moltox21,no-split,7831,89,False,19,19,2.0,0.0,0.1111111111111111,1,19,19,3.853801169590643,9,5,1,1,4,0.538781163434903,0.7894736842105263,0.006597757339477539,ordered graphs since 0
ogbg-moltox21,no-split,7831,90,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,4.087719298245614,10,5,1,1,4,0.50625,0.8,0.006987810134887695,ordered graphs since 0
ogbg-moltox21,no-split,7831,91,False,27,30,2.2222222222222223,0.0,0.08547008547008547,1,27,30,5.641025641025641,14,7,1,1,5,0.5850000000000001,0.8333333333333334,0.012908458709716797,ordered graphs since 0
ogbg-moltox21,no-split,7831,92,False,19,19,2.0,0.0,0.1111111111111111,1,19,19,5.204678362573099,13,7,1,1,5,0.5180055401662049,0.7368421052631579,0.0069925785064697266,ordered graphs since 0
ogbg-moltox21,no-split,7831,93,False,29,31,2.1379310344827585,0.0,0.07635467980295567,1,29,31,6.394088669950739,16,8,1,1,5,0.6420395421436003,0.8709677419354839,0.014522314071655273,ordered graphs since 0
ogbg-moltox21,no-split,7831,94,False,11,11,2.0,0.0,0.2,1,11,11,2.7636363636363637,6,3,1,1,3,0.37603305785123964,0.7272727272727273,0.003023862838745117,ordered graphs since 0
ogbg-moltox21,no-split,7831,95*,False,2,0,0.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0.00018930435180664062,ordered graphs since 0
ogbg-moltox21,no-split,7831,96,False,25,26,2.08,0.0,0.08666666666666667,1,25,26,5.486666666666666,13,7,1,1,5,0.5850591715976332,0.8076923076923077,0.01065683364868164,ordered graphs since 0
ogbg-moltox21,no-split,7831,97,False,10,10,2.0,0.0,0.2222222222222222,1,10,10,2.466666666666667,5,3,1,1,4,0.34,0.6,0.002613067626953125,ordered graphs since 0
ogbg-moltox21,no-split,7831,98,False,7,6,1.7142857142857142,0.0,0.2857142857142857,1,7,6,2.6666666666666665,6,3,1,1,3,0.3194444444444444,0.6666666666666666,0.0016674995422363281,ordered graphs since 0
ogbg-moltox21,no-split,7831,99,False,17,17,2.0,0.0,0.125,1,17,17,3.485294117647059,6,4,1,1,5,0.4913494809688581,0.7058823529411765,0.005522251129150391,ordered graphs since 0
ogbg-moltox21,no-split,7831,100,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,2.4444444444444446,4,2,1,1,2,0.3671875,0.875,0.0021715164184570312,ordered graphs since 0
ogbg-moltox21,no-split,7831,101,False,8,7,1.75,0.0,0.25,1,8,7,2.7142857142857144,6,3,1,1,2,0.35714285714285715,0.8571428571428571,0.0019083023071289062,ordered graphs since 0
ogbg-moltox21,no-split,7831,102,False,17,17,2.0,0.0,0.125,1,17,17,3.5955882352941178,7,4,1,1,4,0.5103806228373703,0.7647058823529411,0.00565338134765625,ordered graphs since 0
ogbg-moltox21,no-split,7831,103,False,34,37,2.176470588235294,0.0,0.0659536541889483,1,34,37,7.024955436720143,19,10,1,1,5,0.6406135865595325,0.8648648648648649,0.019100189208984375,ordered graphs since 0
ogbg-moltox21,no-split,7831,104,False,24,25,2.0833333333333335,0.0,0.09057971014492754,1,24,25,5.5,12,6,1,1,5,0.5800000000000001,0.8,0.009725570678710938,ordered graphs since 0
ogbg-moltox21,no-split,7831,105,False,27,30,2.2222222222222223,0.0,0.08547008547008547,1,27,30,5.498575498575499,14,7,1,1,4,0.6144444444444445,0.8666666666666667,0.012648344039916992,ordered graphs since 0
ogbg-moltox21,no-split,7831,106,False,28,30,2.142857142857143,0.0,0.07936507936507936,1,28,30,5.748677248677248,13,7,1,1,5,0.6211111111111112,0.8333333333333334,0.013349294662475586,ordered graphs since 0
ogbg-moltox21,no-split,7831,107,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,3.7076023391812867,8,4,1,1,4,0.4912500000000001,0.75,0.006922483444213867,ordered graphs since 0
ogbg-moltox21,no-split,7831,108,False,23,24,2.0869565217391304,0.0,0.09486166007905138,1,23,24,4.513833992094861,11,6,1,1,5,0.5407986111111112,0.7916666666666666,0.009400129318237305,ordered graphs since 0
ogbg-moltox21,no-split,7831,109,False,25,26,2.08,0.0,0.08666666666666667,1,25,26,4.573333333333333,9,5,1,1,5,0.628698224852071,0.8461538461538461,0.010503292083740234,ordered graphs since 0
ogbg-moltox21,no-split,7831,110,False,24,29,2.4166666666666665,0.0,0.10507246376811594,1,24,29,3.7427536231884058,10,5,1,1,5,0.509512485136742,0.7241379310344828,0.010648012161254883,ordered graphs since 0
ogbg-moltox21,no-split,7831,111,False,31,35,2.2580645161290325,0.0,0.07526881720430108,1,31,35,4.7505376344086025,12,6,1,1,5,0.5546938775510203,0.8,0.0158536434173584,ordered graphs since 0
ogbg-moltox21,no-split,7831,112,False,25,25,2.0,0.0,0.08333333333333333,1,25,25,4.26,8,4,1,1,5,0.5856,0.8,0.01035928726196289,ordered graphs since 0
ogbg-moltox21,no-split,7831,113,False,12,11,1.8333333333333333,0.0,0.16666666666666666,1,12,11,3.196969696969697,6,3,1,1,4,0.4710743801652893,0.7272727272727273,0.0032575130462646484,ordered graphs since 0
ogbg-moltox21,no-split,7831,114,False,76,77,2.026315789473684,0.0,0.027017543859649124,1,76,77,19.10456140350877,59,30,1,1,8,0.7796424354865912,0.9090909090909091,0.08556604385375977,ordered graphs since 0
ogbg-moltox21,no-split,7831,115,False,12,11,1.8333333333333333,0.0,0.16666666666666666,1,12,11,3.121212121212121,7,4,1,1,3,0.48347107438016523,0.8181818181818182,0.0033140182495117188,ordered graphs since 0
ogbg-moltox21,no-split,7831,116,False,18,19,2.111111111111111,0.0,0.12418300653594772,1,18,19,3.915032679738562,9,5,1,1,4,0.5055401662049861,0.7894736842105263,0.0064351558685302734,ordered graphs since 0
ogbg-moltox21,no-split,7831,117,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.282051282051282,8,4,1,1,3,0.43491124260355035,0.7692307692307693,0.003911733627319336,ordered graphs since 0
ogbg-moltox21,no-split,7831,118,False,11,11,2.0,0.0,0.2,1,11,11,2.7636363636363637,6,3,1,1,3,0.39256198347107435,0.7272727272727273,0.0029518604278564453,ordered graphs since 0
ogbg-moltox21,no-split,7831,119,False,38,42,2.210526315789474,0.0,0.059743954480796585,1,38,42,5.792318634423897,15,8,1,1,7,0.6111111111111112,0.7619047619047619,0.022029638290405273,ordered graphs since 0
ogbg-moltox21,no-split,7831,120,False,19,21,2.210526315789474,0.0,0.12280701754385964,1,19,21,3.7309941520467835,8,4,1,1,4,0.502267573696145,0.7619047619047619,0.006918668746948242,ordered graphs since 0
ogbg-moltox21,no-split,7831,121,False,20,22,2.2,0.0,0.11578947368421053,1,20,22,4.58421052631579,11,6,1,1,4,0.5144628099173554,0.8181818181818182,0.007671356201171875,ordered graphs since 0
ogbg-moltox21,no-split,7831,122,False,7,6,1.7142857142857142,0.0,0.2857142857142857,1,7,6,2.4761904761904763,5,3,1,1,3,0.3194444444444444,0.6666666666666666,0.0015788078308105469,ordered graphs since 0
ogbg-moltox21,no-split,7831,123,False,17,16,1.8823529411764706,0.0,0.11764705882352941,1,17,16,5.8088235294117645,15,8,1,1,4,0.556640625,0.8125,0.006021022796630859,ordered graphs since 0
ogbg-moltox21,no-split,7831,124,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.142857142857143,4,3,1,1,4,0.25,0.5,0.0018966197967529297,ordered graphs since 0
ogbg-moltox21,no-split,7831,125,False,9,8,1.7777777777777777,0.0,0.2222222222222222,1,9,8,3.1666666666666665,7,4,1,1,3,0.3984375,0.75,0.002216815948486328,ordered graphs since 0
ogbg-moltox21,no-split,7831,126,False,10,9,1.8,0.0,0.2,1,10,9,2.688888888888889,5,3,1,1,4,0.382716049382716,0.6666666666666666,0.002507925033569336,ordered graphs since 0
ogbg-moltox21,no-split,7831,127,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,2.803030303030303,6,3,1,1,4,0.4027777777777778,0.6666666666666666,0.0033850669860839844,ordered graphs since 0
ogbg-moltox21,no-split,7831,128,False,10,9,1.8,0.0,0.2,1,10,9,3.6666666666666665,9,5,1,1,3,0.4259259259259259,0.7777777777777778,0.0026373863220214844,ordered graphs since 0
ogbg-moltox21,no-split,7831,129,False,24,28,2.3333333333333335,0.0625,0.10144927536231885,1,24,28,4.094202898550725,10,5,1,1,4,0.5325255102040818,0.7857142857142857,0.010427236557006836,ordered graphs since 0
ogbg-moltox21,no-split,7831,130,False,22,24,2.1818181818181817,0.0,0.1038961038961039,1,22,24,4.329004329004329,10,5,1,1,4,0.552951388888889,0.8333333333333334,0.008888006210327148,ordered graphs since 0
ogbg-moltox21,no-split,7831,131,False,9,9,2.0,0.0,0.25,1,9,9,2.3333333333333335,5,3,1,1,3,0.30864197530864196,0.6666666666666666,0.002269268035888672,ordered graphs since 0
ogbg-moltox21,no-split,7831,132,False,11,10,1.8181818181818181,0.0,0.18181818181818182,1,11,10,4.0,10,5,1,1,3,0.455,0.8,0.0030639171600341797,ordered graphs since 0
