Dataset name,First split,Num graphs,Graph ID,Directed,Num nodes,Num edges,Average degree,Average clustering,Density,Num CC,BCC num nodes,BCC num edges,BCC average path length,BCC diameter,BCC radius,BCC node connectivity,BCC edge connectivity,BCC num greedy modularity communities,Modularity greedy modularity communities,Coverage greedy modularity communities,Execution time,Type split
ogbg-moltoxcast,no-split,8576,26,False,6,5,1.6666666666666667,0.0,0.3333333333333333,1,6,5,1.6666666666666667,2,1,1,1,1,0.0,1.0,0.0012216567993164062,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,27,False,13,4,0.6153846153846154,0.0,0.05128205128205128,9,5,4,1.6,2,1,1,1,1,0.0,1.0,0.0010399818420410156,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,28,False,11,10,1.8181818181818181,0.0,0.18181818181818182,1,11,10,4.0,10,5,1,1,3,0.455,0.8,0.0029897689819335938,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,29,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.257575757575758,8,4,1,1,4,0.4097222222222222,0.6666666666666666,0.0033833980560302734,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,30,False,17,16,1.8823529411764706,0.0,0.11764705882352941,1,17,16,5.897058823529412,15,8,1,1,4,0.560546875,0.8125,0.0057773590087890625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,31,False,44,49,2.227272727272727,0.0,0.05179704016913319,2,43,49,7.8062015503875966,21,11,1,1,6,0.6682632236568097,0.8367346938775511,0.027782678604125977,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,32,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.257575757575758,8,4,1,1,4,0.4097222222222222,0.6666666666666666,0.0034050941467285156,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,33,False,18,19,2.111111111111111,0.0,0.12418300653594772,2,17,19,3.551470588235294,8,4,1,1,4,0.46675900277008303,0.7368421052631579,0.0057659149169921875,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,34,False,18,17,1.8888888888888888,0.0,0.1111111111111111,1,18,17,6.235294117647059,16,8,1,1,4,0.5657439446366782,0.8235294117647058,0.006461381912231445,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,35,False,13,12,1.8461538461538463,0.0,0.15384615384615385,1,13,12,4.076923076923077,10,5,1,1,4,0.48958333333333337,0.75,0.0037908554077148438,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,36,False,7,5,1.4285714285714286,0.0,0.23809523809523808,2,5,4,1.6,2,1,1,1,1,0.0,1.0,0.0010166168212890625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,37,False,8,7,1.75,0.0,0.25,1,8,7,2.5714285714285716,5,3,1,1,4,0.30612244897959184,0.5714285714285714,0.0018398761749267578,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,38,False,8,7,1.75,0.0,0.25,1,8,7,2.5714285714285716,5,3,1,1,4,0.30612244897959184,0.5714285714285714,0.0018372535705566406,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,39,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019145011901855469,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,40,False,9,6,1.3333333333333333,0.0,0.16666666666666666,3,5,4,1.6,2,1,1,1,1,0.0,1.0,0.0010385513305664062,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,41,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019176006317138672,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,42,False,31,31,2.0,0.0,0.06666666666666667,3,29,31,5.87192118226601,14,7,1,1,5,0.6409989594172736,0.8709677419354839,0.013993263244628906,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,43,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001917123794555664,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,44,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019071102142333984,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,45,False,11,10,1.8181818181818181,0.0,0.18181818181818182,1,11,10,3.4545454545454546,8,4,1,1,3,0.455,0.8,0.0029633045196533203,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,46,False,4,3,1.5,0.0,0.5,1,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0007872581481933594,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,47*,False,3,0,0.0,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0.00018072128295898438,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,48,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001954793930053711,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,49,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019307136535644531,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,50,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001953125,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,51,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019259452819824219,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,52,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001974821090698242,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,53,False,26,25,1.9230769230769231,0.0,0.07692307692307693,3,24,25,5.521739130434782,13,7,1,1,5,0.556,0.76,0.010349035263061523,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,54,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001922607421875,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,55,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019164085388183594,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,56,False,9,7,1.5555555555555556,0.0,0.19444444444444445,2,8,7,2.2857142857142856,4,2,1,1,4,0.30612244897959184,0.5714285714285714,0.0017783641815185547,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,57,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019159317016601562,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,58,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019316673278808594,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,59,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019228458404541016,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,60,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019257068634033203,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,61,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.001934051513671875,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,62,False,5,4,1.6,0.0,0.4,1,5,4,2.0,4,2,1,1,2,0.21875,0.75,0.0010433197021484375,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,63,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019068717956542969,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,64,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019099712371826172,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,65,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019145011901855469,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,66,False,22,25,2.272727272727273,0.0,0.10822510822510822,1,22,25,3.9740259740259742,9,5,1,1,4,0.5432,0.8,0.008895158767700195,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,67,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019140243530273438,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,68,False,28,30,2.142857142857143,0.05357142857142857,0.07936507936507936,2,20,23,3.9526315789473685,8,4,1,1,4,0.6143667296786388,0.8695652173913043,0.0071260929107666016,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,69,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019252300262451172,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,70,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019178390502929688,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,71,False,11,11,2.0,0.0,0.2,1,11,11,2.8727272727272726,6,3,1,1,4,0.384297520661157,0.6363636363636364,0.0029587745666503906,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,72,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019142627716064453,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,73,False,8,8,2.0,0.0,0.2857142857142857,1,8,8,2.2857142857142856,5,3,1,1,3,0.25,0.625,0.0019130706787109375,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,74,False,8,9,2.25,0.0,0.32142857142857145,1,8,9,1.9285714285714286,3,3,2,2,3,0.20370370370370366,0.5555555555555556,0.0020411014556884766,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,75,False,28,29,2.0714285714285716,0.0,0.07671957671957672,1,28,29,5.563492063492063,13,7,1,1,5,0.60820451843044,0.8275862068965517,0.01322174072265625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,76,False,9,9,2.0,0.0,0.25,1,9,9,2.4444444444444446,5,3,1,1,3,0.30864197530864196,0.6666666666666666,0.002226591110229492,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,77,False,31,34,2.193548387096774,0.0,0.07311827956989247,1,31,34,6.812903225806451,18,9,1,1,6,0.6665224913494808,0.8529411764705882,0.0159151554107666,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,78,False,12,11,1.8333333333333333,0.0,0.16666666666666666,2,11,11,2.909090909090909,6,3,1,1,3,0.38429752066115697,0.7272727272727273,0.0029382705688476562,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,79,False,12,13,2.1666666666666665,0.0,0.19696969696969696,1,12,13,2.8636363636363638,6,3,1,1,3,0.36094674556213024,0.7692307692307693,0.003327608108520508,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,80,False,11,11,2.0,0.0,0.2,1,11,11,2.909090909090909,6,3,1,1,3,0.38429752066115697,0.7272727272727273,0.002918243408203125,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,81,False,13,12,1.8461538461538463,0.0,0.15384615384615385,2,12,12,2.803030303030303,5,3,1,1,3,0.40625,0.75,0.0032122135162353516,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,82,False,11,11,2.0,0.0,0.2,1,11,11,2.909090909090909,6,3,1,1,3,0.38429752066115697,0.7272727272727273,0.002917766571044922,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,83,False,16,16,2.0,0.0,0.13333333333333333,1,16,16,4.016666666666667,10,5,1,1,3,0.501953125,0.875,0.005335092544555664,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,84,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.121212121212121,7,4,1,1,4,0.4097222222222222,0.6666666666666666,0.0033037662506103516,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,85,False,10,12,2.4,0.0,0.26666666666666666,1,10,12,2.1333333333333333,4,3,2,2,4,0.24305555555555555,0.5,0.0028526782989501953,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,86,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,2.590909090909091,4,3,1,1,3,0.4166666666666667,0.75,0.0031828880310058594,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,87,False,32,35,2.1875,0.0,0.07056451612903226,1,32,35,6.054435483870968,15,8,1,1,5,0.6395918367346938,0.8571428571428571,0.016736984252929688,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,88,False,12,4,0.6666666666666666,0.0,0.06060606060606061,8,5,4,1.6,2,1,1,1,1,0.0,1.0,0.0010280609130859375,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,89,False,22,24,2.1818181818181817,0.0,0.1038961038961039,1,22,24,4.8311688311688314,10,5,1,1,4,0.5954861111111112,0.875,0.008383989334106445,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,90,False,6,3,1.0,0.0,0.2,3,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0008082389831542969,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,91,False,5,3,1.2,0.0,0.3,2,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0007915496826171875,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,92,False,16,17,2.125,0.0,0.14166666666666666,1,16,17,3.7416666666666667,8,4,1,1,3,0.4480968858131488,0.8235294117647058,0.005095243453979492,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,93*,False,3,0,0.0,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0.0001773834228515625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,94,False,13,13,2.0,0.0,0.16666666666666666,1,13,13,3.358974358974359,7,4,1,1,4,0.42899408284023677,0.6923076923076923,0.0037021636962890625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,95,False,20,21,2.1,0.0,0.11052631578947368,1,20,21,4.447368421052632,10,5,1,1,4,0.5861678004535147,0.8571428571428571,0.007340192794799805,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,96,False,17,18,2.1176470588235294,0.0,0.1323529411764706,1,17,18,4.0588235294117645,10,5,1,1,4,0.46759259259259256,0.7222222222222222,0.005832195281982422,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,97,False,19,19,2.0,0.07894736842105263,0.1111111111111111,2,18,19,3.738562091503268,8,4,1,1,3,0.5609418282548476,0.8947368421052632,0.006159305572509766,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,98,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.5384615384615383,8,4,1,1,2,0.43333333333333335,0.9333333333333333,0.0043337345123291016,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,99,False,33,36,2.1818181818181817,0.0,0.06818181818181818,1,33,36,5.0606060606060606,12,6,1,1,6,0.5929783950617283,0.7777777777777778,0.01694941520690918,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,100,False,27,28,2.074074074074074,0.0,0.07977207977207977,1,27,28,5.367521367521367,13,7,1,1,5,0.6090561224489794,0.8214285714285714,0.012526988983154297,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,101,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,4.690058479532164,12,6,1,1,4,0.50625,0.8,0.007005214691162109,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,102,False,14,14,2.0,0.0,0.15384615384615385,1,14,14,3.681318681318681,8,4,1,1,5,0.44132653061224486,0.6428571428571429,0.004233598709106445,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,103,False,9,6,1.3333333333333333,0.0,0.16666666666666666,3,4,3,1.5,2,1,1,1,1,0.0,1.0,0.0008087158203125,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,104,False,14,13,1.8571428571428572,0.0,0.14285714285714285,2,13,13,3.358974358974359,7,4,1,1,3,0.42899408284023677,0.7692307692307693,0.0037071704864501953,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,105,False,16,16,2.0,0.0,0.13333333333333333,1,16,16,4.475,11,6,1,1,4,0.486328125,0.75,0.005202531814575195,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,106,False,39,41,2.1025641025641026,0.0,0.0553306342780027,1,39,41,6.677462887989204,16,8,1,1,6,0.6487209994051161,0.8292682926829268,0.023341894149780273,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,107,False,18,18,2.0,0.0,0.11764705882352941,1,18,18,4.450980392156863,10,6,1,1,4,0.5462962962962962,0.8333333333333334,0.006290435791015625,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,108,False,11,11,2.0,0.0,0.2,1,11,11,3.0545454545454547,7,4,1,1,3,0.38429752066115697,0.7272727272727273,0.002982616424560547,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,109,False,11,11,2.0,0.0,0.2,1,11,11,3.0545454545454547,7,4,1,1,3,0.38429752066115697,0.7272727272727273,0.0029571056365966797,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,110,False,11,11,2.0,0.0,0.2,1,11,11,3.0545454545454547,7,4,1,1,3,0.38429752066115697,0.7272727272727273,0.002974987030029297,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,111,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.212121212121212,7,4,1,1,3,0.40625,0.75,0.003337383270263672,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,112,False,33,35,2.121212121212121,0.0,0.06628787878787878,1,33,35,7.1856060606060606,18,9,1,1,5,0.6444897959183673,0.8857142857142857,0.01748037338256836,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,113,False,14,14,2.0,0.0,0.15384615384615385,1,14,14,3.4945054945054945,8,5,1,1,4,0.4566326530612244,0.7142857142857143,0.004294872283935547,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,114,False,16,15,1.875,0.0,0.125,1,16,15,5.358333333333333,13,7,1,1,4,0.548888888888889,0.8,0.0051496028900146484,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,115,False,36,37,2.0555555555555554,0.0,0.05873015873015873,3,34,37,6.595365418894831,16,8,1,1,5,0.662527392257122,0.8648648648648649,0.018750429153442383,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,116,False,12,12,2.0,0.0,0.18181818181818182,1,12,12,3.242424242424242,7,4,1,1,3,0.4131944444444445,0.8333333333333334,0.003361225128173828,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,117,False,22,21,1.9090909090909092,0.0,0.09090909090909091,2,21,21,5.419047619047619,13,7,1,1,5,0.5532879818594104,0.7619047619047619,0.007895708084106445,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,118,False,20,22,2.2,0.0,0.11578947368421053,1,20,22,4.336842105263158,10,5,1,1,3,0.5630165289256198,0.9090909090909091,0.007380962371826172,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,119,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.6153846153846154,9,5,1,1,3,0.45111111111111113,0.8,0.0043561458587646484,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,120,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.6153846153846154,9,5,1,1,3,0.45111111111111113,0.8,0.004347085952758789,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,121,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.6153846153846154,9,5,1,1,3,0.45111111111111113,0.8,0.0043489933013916016,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,122,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,4.771929824561403,12,6,1,1,4,0.5362499999999999,0.85,0.006976127624511719,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,123,False,20,23,2.3,0.0,0.12105263157894737,1,20,23,3.8105263157894735,10,5,1,1,5,0.44706994328922495,0.6521739130434783,0.007593393325805664,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,124,False,23,26,2.260869565217391,0.0,0.10276679841897234,1,23,26,4.41106719367589,12,6,1,1,5,0.4829881656804734,0.6923076923076923,0.009735822677612305,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,125,False,14,15,2.142857142857143,0.0,0.16483516483516483,1,14,15,3.3516483516483517,9,5,1,1,4,0.40888888888888886,0.7333333333333333,0.004378318786621094,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,126,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,4.771929824561403,12,6,1,1,4,0.5362499999999999,0.85,0.006983518600463867,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,127,False,29,30,2.0689655172413794,0.0,0.07389162561576355,1,29,30,8.098522167487685,24,12,1,1,4,0.6316666666666666,0.9,0.014610767364501953,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,128,False,19,20,2.1052631578947367,0.0,0.11695906432748537,1,19,20,4.95906432748538,14,7,1,1,4,0.49375,0.75,0.007143735885620117,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,129,False,17,18,2.1176470588235294,0.0,0.1323529411764706,1,17,18,4.382352941176471,12,6,1,1,3,0.470679012345679,0.8333333333333334,0.0058765411376953125,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,130,False,17,18,2.1176470588235294,0.0,0.1323529411764706,1,17,18,4.397058823529412,11,6,1,1,4,0.5030864197530864,0.7777777777777778,0.00586247444152832,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,131,False,17,18,2.1176470588235294,0.0,0.1323529411764706,1,17,18,4.397058823529412,11,6,1,1,4,0.5030864197530864,0.7777777777777778,0.005837440490722656,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,132,False,15,16,2.1333333333333333,0.0,0.1523809523809524,1,15,16,3.8476190476190477,10,5,1,1,3,0.451171875,0.8125,0.004855155944824219,ordered graphs since 0
ogbg-moltoxcast,no-split,8576,133,False,15,16,2.1333333333333333,0.0,0.1523809523809524,1,15,16,3.8476190476190477,10,5,1,1,3,0.451171875,0.8125,0.0048370361328125,ordered graphs since 0
